gpr78_human	gnaq_human	0
5ht2b_human	gnaq_human	1
ccr5_human	gnao_human	1
glr_human	gnal_human	1
p2ry2_human	gnaz_human	1
oxyr_human	gnai2_human	0
gpr34_human	gna13_human	0
gpr4_human	gnaq_human	1
pth1r_human	gnai1_human	1
ta2r_human	gnal_human	0
gpr20_human	gnal_human	0
ccr5_human	gnai1_human	1
aa2br_human	gna11_human	0
gpr4_human	gnai1_human	1
grm2_human	gnao_human	1
crfr2_human	gna13_human	0
acm4_human	gnaq_human	1
cxcr2_human	gnai2_human	1
cnr1_human	gnai2_human	1
agrg3_human	gnaq_human	0
drd1_human	gna15_human	1
cltr2_human	gna14_human	1
agrd1_human	gna15_human	0
ccr6_human	gnaq_human	0
oprd_human	gnao_human	1
pi2r_human	gna12_human	1
nk1r_human	gnal_human	0
npy5r_human	gnao_human	1
lpar1_human	gnaz_human	0
oprx_human	gnaq_human	0
ta2r_human	gnai3_human	0
lpar2_human	gnai2_human	1
mc3r_human	gnal_human	1
ffar2_human	gna12_human	0
agrf5_human	gnaq_human	0
gpr32_human	gna15_human	1
hrh1_human	gna13_human	1
galr3_human	gnao_human	1
fpr2_human	gnai1_human	1
apj_human	gnaq_human	0
drd5_human	gna14_human	0
gp157_human	gnal_human	0
nk3r_human	gna13_human	1
gpr87_human	gnai1_human	1
gpr31_human	gna15_human	0
gnrhr_human	gna11_human	1
pf2r_human	gnaz_human	1
vipr1_human	gnai2_human	1
npy1r_human	gnaq_human	0
gpr35_human	gna12_human	1
gp183_human	gna12_human	1
ssr3_human	gnao_human	1
gpr39_human	gnai2_human	1
lpar6_human	gnaz_human	1
gpr26_human	gna15_human	1
cltr1_human	gnaz_human	1
pd2r2_human	gnal_human	0
gpr75_human	gna13_human	0
mrgrd_human	gnaq_human	1
grm8_human	gnaq_human	0
drd2_human	gnao_human	1
mshr_human	gnaq_human	0
lpar1_human	gnaq_human	1
glp1r_human	gna14_human	0
gpr22_human	gnai1_human	1
acm4_human	gnal_human	1
galr1_human	gnao_human	1
mc4r_human	gna11_human	0
drd1_human	gnao_human	0
hcar3_human	gna14_human	0
nk1r_human	gna13_human	1
acm4_human	gnai2_human	1
gipr_human	gna13_human	0
par1_human	gnai2_human	1
gp162_human	gna13_human	0
ada1b_human	gna15_human	1
gpr32_human	gnal_human	0
npy5r_human	gna15_human	0
cltr2_human	gna13_human	1
psyr_human	gnai2_human	0
pe2r1_human	gnaz_human	0
pe2r1_human	gnai1_human	1
adrb3_human	gnaq_human	0
5ht4r_human	gnao_human	1
agrf2_human	gna12_human	1
apj_human	gna13_human	1
5ht1a_human	gnaq_human	0
psyr_human	gnaq_human	0
cxcr4_human	gnaz_human	1
hcar2_human	gna13_human	1
bkrb2_human	gnai2_human	1
pd2r2_human	gna13_human	0
gp142_human	gna13_human	0
pth1r_human	gnal_human	1
gpr22_human	gnal_human	0
grm3_human	gnal_human	0
gpr84_human	gnai1_human	1
gp132_human	gnaq_human	0
aa1r_human	gna12_human	1
ssr1_human	gna13_human	0
hrh1_human	gnaz_human	1
cnr1_human	gna13_human	1
galr2_human	gnao_human	1
pd2r_human	gna15_human	1
ada2c_human	gnai2_human	1
adrb1_human	gna13_human	1
mtr1a_human	gna15_human	1
aa3r_human	gnai1_human	1
agrg3_human	gna15_human	0
agrd2_human	gna15_human	0
p2ry2_human	gna13_human	0
pe2r3_human	gna15_human	1
acm3_human	gna12_human	0
gpr63_human	gna15_human	0
p2ry2_human	gnao_human	1
agtr1_human	gna14_human	1
gpr63_human	gna13_human	0
gpr4_human	gna14_human	1
drd2_human	gnaq_human	1
p2ry2_human	gna11_human	1
5ht2b_human	gnai1_human	0
gipr_human	gnaq_human	0
mshr_human	gna13_human	0
mrgrd_human	gna13_human	1
cxcr4_human	gna15_human	1
agrf1_human	gnai1_human	1
npy4r_human	gnao_human	1
gpr4_human	gna12_human	0
lpar2_human	gna15_human	1
ada2c_human	gnaq_human	0
5ht4r_human	gna13_human	1
